game_id,game_type,player_id,player_name,player_role,number_of_votes,target_votes,times_spoken,average_utterance_length,accusation_influence,accusation_influence_on_votes,num_accusations,times_accused
game_play_20240630_030334,1w_gpt_on_claude,1,Dracula,Mason,0,4,2,197.5,0.1513157894736842,0.0,2,2
game_play_20240630_030334,1w_gpt_on_claude,2,Selene,Minion,0,4,4,467.5,0.1708333333333333,1.75,4,2
game_play_20240630_030334,1w_gpt_on_claude,3,Cristina,Werewolf,1,4,8,402.75,0.2003663003663003,1.0,8,7
game_play_20240630_030334,1w_gpt_on_claude,4,Marius,Villager,4,1,5,313.8,0.2029761904761904,0.8,5,3
game_play_20240630_030557,1w_gpt_on_claude,0,Marius,Minion,0,4,5,388.4,0.2158730158730158,2.4,5,3
game_play_20240630_030557,1w_gpt_on_claude,1,Mircea,Mason,1,4,5,251.2,0.1766666666666666,3.2,5,5
game_play_20240630_030557,1w_gpt_on_claude,2,Ileana,Mason,0,4,3,321.6666666666667,0.1427244582043343,0.3333333333333333,3,2
game_play_20240630_030557,1w_gpt_on_claude,3,Viktor,Seer,4,1,5,267.2,0.1104761904761904,0.6,5,8
game_play_20240630_030557,1w_gpt_on_claude,4,Larisa,Werewolf,0,4,2,381.5,0.303030303030303,2.5,2,2
game_play_20240630_030840,1w_gpt_on_claude,0,Dracula,Mason,0,4,5,250.6,0.1467787114845938,1.2,5,4
game_play_20240630_030840,1w_gpt_on_claude,1,Alexia,Minion,1,4,6,470.0,0.1504629629629629,1.3333333333333333,6,7
game_play_20240630_030840,1w_gpt_on_claude,2,Mircea,Seer,4,1,3,288.3333333333333,0.0476190476190476,0.6666666666666666,2,3
game_play_20240630_030840,1w_gpt_on_claude,3,Radu,Werewolf,0,4,3,452.0,0.2452380952380952,1.0,3,3
game_play_20240630_030840,1w_gpt_on_claude,4,Andrei,Mason,0,4,3,300.6666666666667,0.0756410256410256,0.0,3,2
game_play_20240630_031134,1w_gpt_on_claude,0,Lucian,Seer,1,4,4,277.5,0.1035216718266253,1.0,3,8
game_play_20240630_031134,1w_gpt_on_claude,1,Stefan,Villager,0,4,5,250.8,0.2658333333333333,1.6,5,3
game_play_20240630_031134,1w_gpt_on_claude,2,Radu,Villager,0,4,2,179.5,0.1051282051282051,0.0,2,1
game_play_20240630_031134,1w_gpt_on_claude,3,Dracula,Minion,0,4,5,454.6,0.2016666666666666,1.8,5,3
game_play_20240630_031134,1w_gpt_on_claude,4,Viktor,Werewolf,4,1,4,413.5,0.1055555555555555,0.75,4,4
game_play_20240630_031419,1w_gpt_on_claude,0,Marius,Minion,4,1,8,397.875,0.1410910087719298,0.375,7,9
game_play_20240630_031419,1w_gpt_on_claude,1,Dragos,Werewolf,0,4,4,327.0,0.1972222222222222,3.25,4,4
game_play_20240630_031419,1w_gpt_on_claude,2,Selene,Mason,0,4,3,273.6666666666667,0.3313222724987431,4.0,3,2
game_play_20240630_031419,1w_gpt_on_claude,3,Cristina,Villager,0,4,0,0.0,0.0,0.0,0,0
game_play_20240630_031419,1w_gpt_on_claude,4,Andrei,Seer,1,4,5,288.4,0.1775613275613275,2.4,5,4
game_play_20240630_031708,1w_gpt_on_claude,0,Alexia,Werewolf,0,4,4,214.0,0.1902281746031746,1.25,4,3
game_play_20240630_031708,1w_gpt_on_claude,1,Vladimir,Villager,0,4,3,259.0,0.2277777777777777,2.6666666666666665,3,3
game_play_20240630_031708,1w_gpt_on_claude,2,Andrei,Seer,4,1,6,272.3333333333333,0.0532163742690058,0.5,6,8
game_play_20240630_031708,1w_gpt_on_claude,3,Larisa,Villager,0,4,3,263.3333333333333,0.0196078431372549,1.3333333333333333,3,2
game_play_20240630_031708,1w_gpt_on_claude,4,Viktor,Mason,1,4,4,229.75,0.4472749472749472,4.0,4,4
game_play_20240630_031921,1w_gpt_on_claude,0,Kraven,Werewolf,0,4,3,298.3333333333333,0.1686507936507936,1.6666666666666667,2,3
game_play_20240630_031921,1w_gpt_on_claude,1,Semira,Seer,0,4,5,261.0,0.1358508158508158,2.4,4,6
game_play_20240630_031921,1w_gpt_on_claude,2,Dracula,Villager,0,4,2,213.0,0.2492260061919504,0.0,2,1
game_play_20240630_031921,1w_gpt_on_claude,3,Andrei,Villager,4,1,7,285.1428571428572,0.1265589569160997,0.2857142857142857,7,5
game_play_20240630_031921,1w_gpt_on_claude,4,Ileana,Villager,1,4,3,287.3333333333333,0.0476190476190476,1.3333333333333333,3,3
game_play_20240630_032159,1w_gpt_on_claude,0,Kraven,Mason,0,4,4,231.0,0.1124502432551968,3.25,4,8
game_play_20240630_032159,1w_gpt_on_claude,1,Stefan,Villager,4,1,4,265.75,0.2390151515151515,0.5,4,4
game_play_20240630_032159,1w_gpt_on_claude,2,Alexandra,Minion,0,4,4,442.0,0.1316964285714285,1.0,4,2
game_play_20240630_032159,1w_gpt_on_claude,3,Dracula,Villager,0,4,3,352.0,0.1253561253561253,0.3333333333333333,3,2
game_play_20240630_032159,1w_gpt_on_claude,4,Andrei,Werewolf,1,4,5,426.2,0.1149999999999999,0.0,5,4
game_play_20240630_032420,1w_gpt_on_claude,0,Alexandra,Mason,0,2,3,250.3333333333333,0.146031746031746,1.6666666666666667,3,4
game_play_20240630_032420,1w_gpt_on_claude,1,Semira,Werewolf,0,3,4,269.25,0.125735294117647,1.25,4,3
game_play_20240630_032420,1w_gpt_on_claude,2,Cristina,Villager,0,3,2,253.5,0.1929824561403508,1.5,2,1
game_play_20240630_032420,1w_gpt_on_claude,3,Andrei,Mason,3,2,5,308.8,0.2105283605283605,1.2,5,7
game_play_20240630_032420,1w_gpt_on_claude,4,Vladimir,Seer,2,3,6,333.5,0.1226190476190476,2.0,6,5
game_play_20240629_181329,1w_gpt4o,0,Dragos,Villager,0,4,3,248.3333333333333,0.0912698412698412,0.3333333333333333,2,1
game_play_20240629_181329,1w_gpt4o,1,Larisa,Seer,0,4,6,181.5,0.0758928571428571,2.0,5,9
game_play_20240629_181329,1w_gpt4o,2,Alexia,Werewolf,1,4,4,410.0,0.2915376676986584,0.0,4,3
game_play_20240629_181329,1w_gpt4o,3,Ileana,Villager,0,4,3,283.0,0.1703703703703703,0.3333333333333333,3,2
game_play_20240629_181329,1w_gpt4o,4,Lucian,Mason,4,1,4,314.0,0.2586538461538462,0.25,4,3
game_play_20240629_181441,1w_gpt4o,0,Cristina,Seer,3,2,7,137.71428571428572,0.1251077783585523,1.1428571428571428,6,8
game_play_20240629_181441,1w_gpt4o,1,Selene,Mason,2,3,7,253.28571428571428,0.244047619047619,2.571428571428572,7,6
game_play_20240629_181441,1w_gpt4o,2,Viktor,Minion,0,2,3,272.0,0.1999999999999999,1.6666666666666667,3,2
game_play_20240629_181441,1w_gpt4o,3,Alexandra,Villager,0,3,3,140.0,0.2549603174603174,1.6666666666666667,3,3
game_play_20240629_181441,1w_gpt4o,4,Emil,Werewolf,0,3,0,0.0,0.0,0.0,0,0
game_play_20240629_181537,1w_gpt4o,0,Kraven,Mason,0,3,4,182.75,0.0396825396825396,2.0,3,3
game_play_20240629_181537,1w_gpt4o,1,Stefan,Seer,2,3,7,201.7142857142857,0.1431372549019607,1.2857142857142858,6,7
game_play_20240629_181537,1w_gpt4o,2,Marius,Minion,0,2,3,334.6666666666667,0.1821862348178137,1.3333333333333333,3,3
game_play_20240629_181537,1w_gpt4o,3,Mircea,Villager,3,2,6,226.3333333333333,0.1906866281866282,1.3333333333333333,6,5
game_play_20240629_181537,1w_gpt4o,4,Larisa,Werewolf,0,3,0,0.0,0.0,0.0,0,0
game_play_20240629_181633,1w_gpt4o,0,Larisa,Villager,0,3,3,168.0,0.2470238095238095,0.6666666666666666,2,1
game_play_20240629_181633,1w_gpt4o,1,Mircea,Villager,3,1,6,230.5,0.1333333333333333,0.8333333333333334,5,4
game_play_20240629_181633,1w_gpt4o,2,Stefan,Minion,1,1,4,232.75,0.0826023391812865,1.0,3,4
game_play_20240629_181633,1w_gpt4o,3,Marius,Werewolf,0,3,1,285.0,0.1666666666666666,1.0,1,1
game_play_20240629_181633,1w_gpt4o,4,Cristina,Seer,1,3,6,221.3333333333333,0.0925740925740925,1.6666666666666667,5,6
game_play_20240629_181847,1w_gpt4o,0,Mircea,Villager,0,3,3,80.66666666666667,0.2722001081134208,2.0,3,2
game_play_20240629_181847,1w_gpt4o,1,Ileana,Mason,0,2,1,136.0,0.05,0.0,1,3
game_play_20240629_181847,1w_gpt4o,2,Radu,Villager,3,2,8,156.375,0.2528568653568654,1.75,8,8
game_play_20240629_181847,1w_gpt4o,3,Andrei,Villager,2,3,8,219.25,0.2144345238095238,2.25,8,7
game_play_20240629_181847,1w_gpt4o,4,Vladimir,Werewolf,0,3,0,0.0,0.0,0.0,0,0
game_play_20240629_181952,1w_gpt4o,0,Kraven,Villager,0,3,1,176.0,0.0952380952380952,0.0,0,0
game_play_20240629_181952,1w_gpt4o,1,Cristina,Villager,2,3,7,223.8571428571429,0.2079404255874844,1.7142857142857142,6,5
game_play_20240629_181952,1w_gpt4o,2,Semira,Villager,0,3,3,174.66666666666666,0.1587301587301587,2.0,2,2
game_play_20240629_181952,1w_gpt4o,3,Radu,Seer,3,2,7,205.8571428571429,0.157001133786848,1.1428571428571428,7,7
game_play_20240629_181952,1w_gpt4o,4,Mircea,Werewolf,0,2,2,459.5,0.0,2.5,2,3
game_play_20240629_182051,1w_gpt4o,0,Cristina,Villager,0,4,3,132.33333333333334,0.1957671957671957,1.6666666666666667,2,3
game_play_20240629_182051,1w_gpt4o,1,Alexia,Werewolf,0,4,2,205.0,0.1944444444444444,0.5,1,1
game_play_20240629_182051,1w_gpt4o,2,Lucian,Mason,1,4,7,195.0,0.1390531037589861,2.857142857142857,7,8
game_play_20240629_182051,1w_gpt4o,3,Kraven,Villager,4,1,7,158.57142857142858,0.3034013605442177,0.7142857142857143,7,6
game_play_20240629_182051,1w_gpt4o,4,Stefan,Seer,0,4,1,487.0,0.0,1.0,1,0
game_play_20240629_182150,1w_gpt4o,0,Stefan,Werewolf,4,1,6,270.3333333333333,0.0813492063492063,0.1666666666666666,5,8
game_play_20240629_182150,1w_gpt4o,1,Lucian,Villager,0,4,5,140.4,0.2471950271950271,3.4,5,3
game_play_20240629_182150,1w_gpt4o,2,Alexandra,Villager,0,4,2,154.0,0.3819444444444444,4.0,2,1
game_play_20240629_182150,1w_gpt4o,3,Vladimir,Seer,0,4,3,189.3333333333333,0.0,1.6666666666666667,2,2
game_play_20240629_182150,1w_gpt4o,4,Ileana,Villager,1,4,4,178.75,0.0988721804511278,1.0,3,3
game_play_20240629_182253,1w_gpt4o,0,Dracula,Seer,0,4,2,289.5,0.0833333333333333,2.0,1,12
game_play_20240629_182253,1w_gpt4o,1,Selene,Minion,4,1,7,441.1428571428572,0.2524509803921569,0.1428571428571428,7,4
game_play_20240629_182253,1w_gpt4o,2,Lucian,Mason,0,4,3,317.3333333333333,0.3484848484848484,1.3333333333333333,3,2
game_play_20240629_182253,1w_gpt4o,3,Andrei,Mason,1,4,5,279.4,0.3306752458068248,1.6,5,1
game_play_20240629_182253,1w_gpt4o,4,Alexandra,Werewolf,0,4,3,505.3333333333333,0.3386243386243386,0.0,3,0
game_play_20240629_182411,1w_gpt4o,0,Dragos,Werewolf,2,2,5,292.0,0.1088095238095238,0.6,4,5
game_play_20240629_182411,1w_gpt4o,1,Radu,Seer,2,1,5,175.4,0.0611111111111111,0.4,4,4
game_play_20240629_182411,1w_gpt4o,2,Emil,Villager,0,2,2,201.0,0.196594427244582,2.0,2,2
game_play_20240629_182411,1w_gpt4o,3,Alexandra,Villager,0,2,3,251.0,0.2035714285714286,1.6666666666666667,3,3
game_play_20240629_182411,1w_gpt4o,4,Stefan,Minion,1,2,5,332.0,0.0671328671328671,1.6,5,4
game_play_20240629_182525,1w_gpt4o,0,Mircea,Seer,1,4,5,137.6,0.2124542640022516,2.4,4,5
game_play_20240629_182525,1w_gpt4o,1,Cristina,Minion,4,1,9,192.5555555555556,0.081084656084656,0.4444444444444444,9,8
game_play_20240629_182525,1w_gpt4o,2,Semira,Werewolf,0,4,2,343.0,0.05,2.5,2,2
game_play_20240629_182525,1w_gpt4o,3,Alexandra,Villager,0,4,3,129.66666666666666,0.3247863247863247,4.0,3,3
game_play_20240629_182525,1w_gpt4o,4,Dracula,Mason,0,4,1,197.0,0.375,4.0,1,1
game_play_20240629_182617,1w_gpt4o,0,Mircea,Villager,2,3,7,214.42857142857144,0.2437174869947979,1.7142857142857142,6,5
game_play_20240629_182617,1w_gpt4o,1,Semira,Mason,0,3,2,143.0,0.0,1.5,1,1
game_play_20240629_182617,1w_gpt4o,2,Michael,Seer,0,3,2,342.5,0.125,1.0,2,7
game_play_20240629_182617,1w_gpt4o,3,Larisa,Werewolf,0,2,1,296.0,0.3333333333333333,0.0,1,0
game_play_20240629_182617,1w_gpt4o,4,Dracula,Minion,3,2,8,360.125,0.1717123154623154,1.0,8,5
game_play_20240629_182720,1w_gpt4o,0,Lucian,Werewolf,0,4,3,257.6666666666667,0.1900093370681606,1.3333333333333333,2,0
game_play_20240629_182720,1w_gpt4o,1,Cristina,Seer,0,4,3,259.0,0.1166666666666666,0.3333333333333333,2,7
game_play_20240629_182720,1w_gpt4o,2,Andrei,Minion,0,4,2,324.5,0.125,0.5,1,2
game_play_20240629_182720,1w_gpt4o,3,Dragos,Villager,4,1,5,312.6,0.2194444444444444,0.6,5,3
game_play_20240629_182720,1w_gpt4o,4,Marius,Mason,1,4,7,364.1428571428572,0.1834736691879548,1.1428571428571428,7,5
game_play_20240629_182844,1w_gpt4o,0,Ileana,Minion,0,2,2,286.0,0.2142857142857142,1.5,1,1
game_play_20240629_182844,1w_gpt4o,1,Mircea,Villager,0,3,1,267.0,0.0,0.0,1,0
game_play_20240629_182844,1w_gpt4o,2,Andrei,Werewolf,3,2,7,329.7142857142857,0.1892006802721088,1.7142857142857142,7,8
game_play_20240629_182844,1w_gpt4o,3,Marius,Villager,2,3,4,298.25,0.2098490712074303,1.5,2,7
game_play_20240629_182844,1w_gpt4o,4,Lucian,Mason,0,3,6,222.16666666666663,0.2700789950789951,2.833333333333333,6,1
game_play_20240629_182954,1w_gpt4o,0,Stefan,Villager,0,4,6,175.5,0.0906084656084656,2.0,5,4
game_play_20240629_182954,1w_gpt4o,1,Dragos,Seer,1,4,3,171.0,0.1055555555555555,1.3333333333333333,2,4
game_play_20240629_182954,1w_gpt4o,2,Emil,Mason,0,4,1,246.0,0.1578947368421052,1.0,1,0
game_play_20240629_182954,1w_gpt4o,3,Dracula,Werewolf,4,1,7,240.42857142857144,0.1085034013605442,0.4285714285714285,6,6
game_play_20240629_182954,1w_gpt4o,4,Alexia,Villager,0,4,3,179.0,0.2658713835184423,2.6666666666666665,3,3
game_play_20240629_183054,1w_gpt4o,0,Selene,Villager,2,3,8,156.0,0.2148065476190476,2.25,7,6
game_play_20240629_183054,1w_gpt4o,1,Kraven,Mason,0,3,2,147.5,0.1666666666666666,1.5,1,3
game_play_20240629_183054,1w_gpt4o,2,Larisa,Villager,3,2,7,194.1428571428572,0.1772009208541716,1.4285714285714286,7,7
game_play_20240629_183054,1w_gpt4o,3,Michael,Minion,0,2,2,339.5,0.1428571428571428,1.0,2,1
game_play_20240629_183054,1w_gpt4o,4,Andrei,Werewolf,0,3,1,393.0,0.0714285714285714,0.0,1,1
game_play_20240629_183201,1w_gpt4o,0,Andrei,Mason,4,1,6,289.1666666666667,0.0548872180451127,0.5,5,10
game_play_20240629_183201,1w_gpt4o,1,Dracula,Werewolf,1,4,4,286.75,0.3381944444444444,3.0,4,4
game_play_20240629_183201,1w_gpt4o,2,Stefan,Minion,0,4,4,322.5,0.1722689075630252,2.25,4,2
game_play_20240629_183201,1w_gpt4o,3,Alexandra,Villager,0,4,5,374.8,0.4149339549339549,3.2,5,3
game_play_20240629_183201,1w_gpt4o,4,Larisa,Villager,0,4,1,354.0,0.5,4.0,1,0
game_play_20240629_183303,1w_gpt4o,0,Alexandra,Mason,2,3,8,209.0,0.1280505952380952,1.5,7,7
game_play_20240629_183303,1w_gpt4o,1,Vladimir,Mason,0,3,1,122.0,0.15,0.0,1,1
game_play_20240629_183303,1w_gpt4o,2,Michael,Villager,3,2,5,200.8,0.1766666666666666,1.2,5,5
game_play_20240629_183303,1w_gpt4o,3,Stefan,Villager,0,3,4,241.5,0.2397504456327985,1.75,4,4
game_play_20240629_183303,1w_gpt4o,4,Dracula,Werewolf,0,2,2,320.0,0.0833333333333333,2.0,2,2
game_play_20240629_183356,1w_gpt4o,0,Dracula,Villager,0,4,1,72.0,0.0476190476190476,0.0,0,0
game_play_20240629_183356,1w_gpt4o,1,Stefan,Seer,1,4,3,188.66666666666663,0.2546296296296296,2.6666666666666665,2,3
game_play_20240629_183356,1w_gpt4o,2,Mircea,Villager,4,1,9,206.5555555555556,0.1219232245032038,0.2222222222222222,9,8
game_play_20240629_183356,1w_gpt4o,3,Ileana,Mason,0,4,5,212.8,0.2264285714285714,3.4,5,5
game_play_20240629_183356,1w_gpt4o,4,Larisa,Werewolf,0,4,2,279.0,0.2916666666666666,4.0,2,2
game_play_20240629_183456,1w_gpt4o,0,Vladimir,Villager,0,4,4,196.0,0.0119047619047619,1.25,3,2
game_play_20240629_183456,1w_gpt4o,1,Stefan,Seer,1,4,5,217.8,0.2465367965367965,3.2,4,7
game_play_20240629_183456,1w_gpt4o,2,Mircea,Werewolf,0,4,2,266.0,0.3343653250773993,2.5,2,2
game_play_20240629_183456,1w_gpt4o,3,Andrei,Villager,4,1,7,356.2857142857143,0.1547052154195011,0.5714285714285714,7,7
game_play_20240629_183456,1w_gpt4o,4,Emil,Minion,0,4,2,349.5,0.358974358974359,2.5,2,0
game_play_20240629_183605,1w_gpt4o,0,Kraven,Villager,3,2,6,186.8333333333333,0.1004689754689754,1.0,4,4
game_play_20240629_183605,1w_gpt4o,1,Dragos,Mason,0,3,3,139.0,0.174074074074074,1.6666666666666667,2,6
game_play_20240629_183605,1w_gpt4o,2,Lucian,Werewolf,2,3,7,369.7142857142857,0.140595185442598,0.8571428571428571,7,5
game_play_20240629_183605,1w_gpt4o,3,Larisa,Villager,0,3,1,159.0,0.1875,2.0,1,0
game_play_20240629_183605,1w_gpt4o,4,Vladimir,Seer,0,2,3,295.3333333333333,0.1578754578754578,1.0,3,2
game_play_20240629_183720,1w_gpt4o,0,Stefan,Mason,0,3,2,212.5,0.0,1.5,2,11
game_play_20240629_183720,1w_gpt4o,1,Lucian,Villager,3,2,8,215.0,0.3044467787114845,0.75,8,2
game_play_20240629_183720,1w_gpt4o,2,Cristina,Mason,0,2,3,130.33333333333334,0.37270955165692,0.6666666666666666,3,1
game_play_20240629_183720,1w_gpt4o,3,Selene,Seer,0,3,3,140.66666666666666,0.2267676767676767,1.6666666666666667,3,1
game_play_20240629_183720,1w_gpt4o,4,Ileana,Werewolf,2,3,4,363.0,0.2211538461538461,0.0,4,5
game_play_20240629_183824,1w_gpt4o,0,Andrei,Villager,0,1,4,182.5,0.2834733893557423,1.75,3,2
game_play_20240629_183824,1w_gpt4o,1,Michael,Villager,1,3,5,230.2,0.2643356643356643,1.6,5,2
game_play_20240629_183824,1w_gpt4o,2,Dragos,Werewolf,0,3,2,413.5,0.3194444444444444,3.0,2,0
game_play_20240629_183824,1w_gpt4o,3,Emil,Seer,3,1,5,181.4,0.0642857142857142,0.8,4,9
game_play_20240629_183824,1w_gpt4o,4,Selene,Minion,1,3,4,341.0,0.128125,2.25,4,5
game_play_20240629_183931,1w_gpt4o,0,Selene,Mason,0,4,1,144.0,0.1428571428571428,0.0,1,5
game_play_20240629_183931,1w_gpt4o,1,Ileana,Werewolf,1,4,6,268.0,0.231862326270221,2.0,6,5
game_play_20240629_183931,1w_gpt4o,2,Dracula,Villager,4,1,9,228.77777777777777,0.1118610692140103,0.5555555555555556,9,6
game_play_20240629_183931,1w_gpt4o,3,Michael,Mason,0,4,4,206.25,0.1611111111111111,3.0,4,4
game_play_20240629_183931,1w_gpt4o,4,Semira,Villager,0,4,0,0.0,0.0,0.0,0,0
game_play_20240629_184033,1w_gpt4o,0,Kraven,Werewolf,1,4,5,365.0,0.154047619047619,0.0,4,4
game_play_20240629_184033,1w_gpt4o,1,Andrei,Villager,4,1,6,170.33333333333334,0.1287037037037036,0.3333333333333333,5,0
game_play_20240629_184033,1w_gpt4o,2,Dragos,Mason,0,4,2,252.5,0.1666666666666666,0.0,1,5
game_play_20240629_184033,1w_gpt4o,3,Alexandra,Seer,0,4,4,323.75,0.1404040404040404,0.25,4,6
game_play_20240629_184033,1w_gpt4o,4,Larisa,Minion,0,4,3,383.0,0.1977124183006536,0.3333333333333333,3,2
game_play_20240629_184138,1w_gpt4o,0,Michael,Villager,4,1,9,205.11111111111111,0.1468253968253968,0.5555555555555556,7,5
game_play_20240629_184138,1w_gpt4o,1,Stefan,Werewolf,1,4,6,256.5,0.1598039215686274,2.6666666666666665,5,5
game_play_20240629_184138,1w_gpt4o,2,Dracula,Mason,0,4,2,179.5,0.0526315789473684,0.0,2,4
game_play_20240629_184138,1w_gpt4o,3,Larisa,Mason,0,4,1,202.0,0.1666666666666666,0.0,1,3
game_play_20240629_184138,1w_gpt4o,4,Radu,Villager,0,4,2,195.5,0.1428571428571428,2.0,2,0
game_play_20240629_184239,1w_gpt4o,0,Dragos,Mason,0,3,1,92.0,0.0,0.0,1,5
game_play_20240629_184239,1w_gpt4o,1,Andrei,Villager,3,2,6,197.3333333333333,0.1914108187134502,1.3333333333333333,6,5
game_play_20240629_184239,1w_gpt4o,2,Mircea,Minion,2,3,8,410.875,0.1581663434604611,1.5,8,6
game_play_20240629_184239,1w_gpt4o,3,Semira,Werewolf,0,2,3,282.3333333333333,0.1369047619047619,1.3333333333333333,2,2
game_play_20240629_184239,1w_gpt4o,4,Ileana,Mason,0,3,2,153.0,0.1,1.5,2,1
game_play_20240629_184358,1w_gpt4o,0,Emil,Werewolf,0,2,2,248.5,0.1363636363636363,1.0,1,1
game_play_20240629_184358,1w_gpt4o,1,Lucian,Villager,2,2,2,210.5,0.2,1.0,2,3
game_play_20240629_184358,1w_gpt4o,2,Viktor,Minion,2,2,4,222.75,0.0992324561403508,1.5,4,8
game_play_20240629_184358,1w_gpt4o,3,Semira,Villager,1,2,8,218.0,0.1739408263305322,1.25,8,4
game_play_20240629_184358,1w_gpt4o,4,Dragos,Villager,0,1,4,219.25,0.2017094017094017,1.5,4,3
game_play_20240629_184500,1w_gpt4o,0,Semira,Werewolf,0,4,2,228.0,0.2142857142857142,2.0,2,3
game_play_20240629_184500,1w_gpt4o,1,Vladimir,Villager,0,4,4,190.0,0.2817054655870445,2.25,4,3
game_play_20240629_184500,1w_gpt4o,2,Alexia,Minion,0,4,2,461.0,0.4058823529411764,4.0,2,1
game_play_20240629_184500,1w_gpt4o,3,Cristina,Mason,1,4,5,346.4,0.206060606060606,3.2,5,4
game_play_20240629_184500,1w_gpt4o,4,Andrei,Seer,4,1,7,242.1428571428572,0.0752834467120181,0.4285714285714285,7,9
game_play_20240629_184610,1w_gpt4o,0,Selene,Villager,0,4,5,155.0,0.2909706959706959,2.6,4,2
game_play_20240629_184610,1w_gpt4o,1,Emil,Seer,4,1,7,176.28571428571428,0.1486394557823129,0.5714285714285714,5,10
game_play_20240629_184610,1w_gpt4o,2,Viktor,Minion,1,4,6,302.8333333333333,0.2367756512493354,3.333333333333333,6,5
game_play_20240629_184610,1w_gpt4o,3,Alexandra,Werewolf,0,4,1,176.0,0.4444444444444444,4.0,1,0
game_play_20240629_184610,1w_gpt4o,4,Kraven,Villager,0,4,1,102.0,0.4117647058823529,4.0,1,0
game_play_20240629_184715,1w_gpt4o,0,Kraven,Villager,0,3,3,237.0,0.3142857142857143,1.6666666666666667,2,1
game_play_20240629_184715,1w_gpt4o,1,Cristina,Villager,3,2,6,240.66666666666663,0.2019841269841269,1.3333333333333333,5,4
game_play_20240629_184715,1w_gpt4o,2,Dracula,Werewolf,0,3,4,357.25,0.2559151374940849,1.75,3,2
game_play_20240629_184715,1w_gpt4o,3,Radu,Villager,0,2,2,207.0,0.3888888888888888,2.0,2,0
game_play_20240629_184715,1w_gpt4o,4,Dragos,Seer,2,3,5,251.8,0.05,1.2,4,9
game_play_20240629_184814,1w_gpt4o,0,Ileana,Werewolf,0,4,2,365.5,0.2619047619047618,0.0,1,0
game_play_20240629_184814,1w_gpt4o,1,Vladimir,Minion,4,1,9,458.1111111111111,0.3300054339270026,0.1111111111111111,8,3
game_play_20240629_184814,1w_gpt4o,2,Andrei,Seer,0,4,1,332.0,0.0,0.0,0,11
game_play_20240629_184814,1w_gpt4o,3,Dragos,Villager,1,4,7,284.7142857142857,0.2217120181405895,1.7142857142857142,7,1
game_play_20240629_184814,1w_gpt4o,4,Selene,Mason,0,4,1,526.0,0.5,0.0,1,2
game_play_20240629_184931,1w_gpt4o,0,Dragos,Seer,3,2,5,234.6,0.1152380952380952,0.8,5,5
game_play_20240629_184931,1w_gpt4o,1,Selene,Villager,0,2,6,196.0,0.1972056838929904,1.5,6,5
game_play_20240629_184931,1w_gpt4o,2,Cristina,Werewolf,2,3,5,247.0,0.1650613275613275,0.6,4,5
game_play_20240629_184931,1w_gpt4o,3,Marius,Mason,0,3,4,318.25,0.125,2.25,4,4
game_play_20240629_184931,1w_gpt4o,4,Stefan,Villager,0,3,0,0.0,0.0,0.0,0,0
game_play_20240629_185037,1w_gpt4o,0,Larisa,Werewolf,2,3,5,374.2,0.1942669172932331,1.8,5,3
game_play_20240629_185037,1w_gpt4o,1,Viktor,Villager,3,2,4,209.25,0.025,1.0,4,4
game_play_20240629_185037,1w_gpt4o,2,Kraven,Mason,0,3,3,370.3333333333333,0.0779220779220779,0.0,3,8
game_play_20240629_185037,1w_gpt4o,3,Semira,Villager,0,3,7,257.1428571428572,0.2515262515262516,0.7142857142857143,6,3
game_play_20240629_185037,1w_gpt4o,4,Selene,Villager,0,2,1,425.0,0.4444444444444444,0.0,1,1
game_play_20240629_185132,1w_gpt4o,0,Semira,Werewolf,0,3,1,152.0,0.0952380952380952,0.0,0,0
game_play_20240629_185132,1w_gpt4o,1,Larisa,Seer,2,3,9,177.44444444444446,0.2027777777777777,2.0,7,7
game_play_20240629_185132,1w_gpt4o,2,Emil,Villager,3,2,6,216.16666666666663,0.2058859269385584,1.6666666666666667,6,6
game_play_20240629_185132,1w_gpt4o,3,Vladimir,Mason,0,3,2,94.0,0.2042483660130719,1.0,2,2
game_play_20240629_185132,1w_gpt4o,4,Dragos,Mason,0,2,2,210.5,0.1666666666666666,1.0,2,2
game_play_20240629_185236,1w_gpt4o,0,Dragos,Mason,0,2,1,204.0,0.0,0.0,0,2
game_play_20240629_185236,1w_gpt4o,1,Lucian,Werewolf,2,1,5,333.2,0.2247008547008547,1.0,5,4
game_play_20240629_185236,1w_gpt4o,2,Dracula,Villager,0,2,6,223.3333333333333,0.1824315691188756,2.0,6,5
game_play_20240629_185236,1w_gpt4o,3,Mircea,Mason,1,2,1,242.0,0.0,0.0,1,2
